4.773843212880709008e-01
7.068194878690413629e-01
8.220002876881300491e-01
9.959431770172637588e-01
9.625569611316787677e-01
5.780764987293941504e-01
7.900243454363071738e-01
9.607204808075188174e-01
7.117535770809195750e-01
8.818104354297663372e-01
2.420494610392020796e-01
9.106886429973907182e-01
7.408723715549720978e-01
7.282165151460932018e-01
8.728492014869557725e-01
6.454357571509443670e-01
8.483683441615440524e-01
2.810372049677427042e-01
1.848924886809489299e-01
7.922235108801567449e-01
6.516600959291393158e-01
6.930044953471472535e-01
8.073728293482563823e-01
9.164014553053411172e-01
6.181678259887459781e-01
8.217431243410781017e-01
8.793763739846128802e-01
5.784344263732813518e-01
3.492250752601404606e-01
7.105997659035486747e-01
2.697266981836345390e-01
7.615504238720726127e-01
3.253066882999069986e-01
9.516857919777885755e-01
8.770336964461908913e-01
9.930050108758660121e-01
7.421904977869593356e-01
5.228621660507515312e-01
6.339401505584222329e-01
9.901105755999396463e-01
9.872950268471929469e-01
9.994567769404932855e-01
4.796501419617684725e-01
9.325620293837352248e-01
9.183518418512545134e-01
9.910609292969513318e-01
4.329614676296534292e-01
5.549436239039302610e-01
4.697729012069937204e-01
2.271632051122464691e-01
3.463600130717991443e-01
5.645557619895480439e-01
5.308762513284447787e-02
6.864058028662721744e-01
8.201588534206716297e-01
5.259941067089469735e-01
6.326503975731943008e-01
8.991831482275651766e-01
8.685564270794507991e-01
4.139352740447974632e-01
6.378954089315693743e-01
9.300548929926691910e-01
9.470452001902843753e-01
4.203565585882297895e-01
8.017302289134704552e-01
7.577346783768971195e-01
7.132058460510848352e-01
8.033870666530253946e-01
9.936935151570572833e-01
2.255473284047460614e-01
9.911960407708264587e-01
8.121994153121445681e-01
7.558610539694343711e-01
7.218095383981335544e-01
9.901994994665979100e-01
9.588445421804068225e-01
9.127253168493814073e-01
4.153969874379924709e-01
5.894191694150663352e-01
9.654968367483400815e-01
9.737541649532664989e-01
8.488629547982667889e-01
9.973776767303905721e-01
3.981247574187058436e-01
9.209983742671390416e-01
9.598649254619886495e-01
6.260867913845037380e-01
7.691459032827255848e-01
9.929200420132329175e-01
6.998801482081773440e-01
9.885209386293709599e-01
4.431815818658962902e-01
7.907910209252032585e-01
6.137386952972189169e-01
4.279964552115442245e-01
5.911636173122730709e-01
6.000870958065674943e-01
6.109727273672804770e-01
8.787164245052133671e-01
3.044550320285068223e-01
3.360013953987764368e-01
4.428005513082652889e-01
8.807782669591768254e-01
9.772096948488825374e-01
9.674067868959190797e-01
5.482302643407219733e-01
7.225615507494058676e-01
9.365070650593230184e-01
7.980196451098902077e-01
8.013604693090786713e-01
9.436012308149979155e-01
7.844189039870819169e-01
